dataset,class_name,calibration,bin_lower,bin_upper,count,mean_probability,observed_rate
chapman_test,atrial_flutter,raw,0.4,0.5,29,0.4477540417241379,0.1724137931034483
chapman_test,atrial_flutter,raw,0.5,0.6000000000000001,24,0.5615139591666667,0.16666666666666666
chapman_test,atrial_flutter,raw,0.6000000000000001,0.7000000000000001,42,0.6484012642857143,0.2619047619047619
chapman_test,atrial_flutter,raw,0.7000000000000001,0.8,41,0.7553269726829268,0.3170731707317073
chapman_test,atrial_flutter,raw,0.8,0.9,104,0.8601848722115384,0.5384615384615384
chapman_test,atrial_flutter,raw,0.9,1.0,924,0.9638966268722944,0.7694805194805194
chapman_test,atrial_flutter,temperature_scaled,0.0,0.1,3111,0.023849022315529933,0.0003214400514304082
chapman_test,atrial_flutter,temperature_scaled,0.1,0.2,130,0.14099005137323645,0.007692307692307693
chapman_test,atrial_flutter,temperature_scaled,0.2,0.30000000000000004,60,0.2434478717948732,0.0
chapman_test,atrial_flutter,temperature_scaled,0.30000000000000004,0.4,41,0.34939095211817756,0.04878048780487805
chapman_test,atrial_flutter,temperature_scaled,0.4,0.5,38,0.4532250654440102,0.13157894736842105
chapman_test,atrial_flutter,temperature_scaled,0.5,0.6000000000000001,46,0.561498896949766,0.17391304347826086
chapman_test,atrial_flutter,temperature_scaled,0.6000000000000001,0.7000000000000001,51,0.6482514383642525,0.27450980392156865
chapman_test,atrial_flutter,temperature_scaled,0.7000000000000001,0.8,95,0.7556307432248787,0.5368421052631579
chapman_test,atrial_flutter,temperature_scaled,0.8,0.9,406,0.8676172024139249,0.7216748768472906
chapman_test,atrial_flutter,temperature_scaled,0.9,1.0,537,0.9215641773149882,0.7988826815642458
ptbxl_external,atrial_flutter,raw,0.0,0.1,1812,0.012704792938692052,0.0005518763796909492
ptbxl_external,atrial_flutter,raw,0.1,0.2,71,0.1392218264788732,0.0
ptbxl_external,atrial_flutter,raw,0.2,0.30000000000000004,31,0.24726476225806449,0.0
ptbxl_external,atrial_flutter,raw,0.30000000000000004,0.4,24,0.35195673833333335,0.0
ptbxl_external,atrial_flutter,raw,0.4,0.5,16,0.449931134375,0.0
ptbxl_external,atrial_flutter,raw,0.5,0.6000000000000001,13,0.5506819284615385,0.0
ptbxl_external,atrial_flutter,raw,0.6000000000000001,0.7000000000000001,10,0.654109112,0.0
ptbxl_external,atrial_flutter,raw,0.7000000000000001,0.8,20,0.7564902485,0.0
ptbxl_external,atrial_flutter,raw,0.8,0.9,35,0.8579416577142858,0.02857142857142857
ptbxl_external,atrial_flutter,raw,0.9,1.0,166,0.9597428045783132,0.030120481927710843
ptbxl_external,atrial_flutter,temperature_scaled,0.0,0.1,1631,0.03569949040733745,0.0006131207847946045
ptbxl_external,atrial_flutter,temperature_scaled,0.1,0.2,191,0.13816725304628114,0.0
ptbxl_external,atrial_flutter,temperature_scaled,0.2,0.30000000000000004,70,0.2434337292157804,0.0
ptbxl_external,atrial_flutter,temperature_scaled,0.30000000000000004,0.4,31,0.34659846353268764,0.0
ptbxl_external,atrial_flutter,temperature_scaled,0.4,0.5,31,0.44340292768598727,0.0
ptbxl_external,atrial_flutter,temperature_scaled,0.5,0.6000000000000001,18,0.5490098928962595,0.0
ptbxl_external,atrial_flutter,temperature_scaled,0.6000000000000001,0.7000000000000001,22,0.6611619175836093,0.0
ptbxl_external,atrial_flutter,temperature_scaled,0.7000000000000001,0.8,30,0.7508677863414274,0.03333333333333333
ptbxl_external,atrial_flutter,temperature_scaled,0.8,0.9,98,0.8648959539469786,0.02040816326530612
ptbxl_external,atrial_flutter,temperature_scaled,0.9,1.0,76,0.9203760349547161,0.039473684210526314
