class_name,display_name,chapman_prevalence,ptbxl_prevalence,prevalence_ratio_ptbxl_to_chapman,chapman_average_precision,ptbxl_average_precision,average_precision_change,chapman_sensitivity,ptbxl_sensitivity,sensitivity_change,chapman_precision,ptbxl_precision,precision_change
sinus_rhythm,Sinus rhythm,0.18028792912513844,0.7616014558689718,4.224361883597552,0.9291188028498494,0.9255761403766618,-0.0035426624731875744,0.9373464373464373,0.7753882915173238,-0.1619581458291135,0.8266522210184182,0.9134412385643913,0.08678901754597312
sinus_bradycardia,Sinus bradycardia,0.36699889258028795,0.029117379435850774,0.07933914794982876,0.9976034621785728,0.13644451492618642,-0.8611589472523864,0.9861194930597466,0.984375,-0.0017444930597465547,0.973198332340679,0.15254237288135594,-0.820655959459323
sinus_tachycardia,Sinus tachycardia,0.16035437430786267,0.0373066424021838,0.2326512298975965,0.9897409663950708,0.8484405208598854,-0.1413004455351854,0.9613259668508287,0.9390243902439024,-0.022301576606926332,0.9521203830369357,0.6814159292035398,-0.2707044538333959
sinus_arrhythmia,Sinus arrhythmia,0.056921373200442965,0.03503184713375796,0.6154427619024015,0.344253874379596,0.07293917178370643,-0.2713147025958895,0.2840466926070039,0.12987012987012986,-0.15417656273687402,0.3924731182795699,0.08695652173913043,-0.30551659654043944
atrial_fibrillation,Atrial fibrillation,0.03942414174972315,0.06915377616014559,1.7540971874329063,0.2444109800098238,0.8034600297611957,0.5590490497513718,0.6404494382022472,0.5131578947368421,-0.12729154346540505,0.21631878557874762,0.8666666666666667,0.6503478810879191
atrial_flutter,Atrial flutter,0.17807308970099667,0.0031847133757961785,0.017884304591691227,0.8057079807732144,0.03404985250935638,-0.7716581282638579,0.9539800995024875,0.8571428571428571,-0.09683724235963043,0.7490234375,0.03,-0.7190234375
